product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,revenue_lost,is_marked_down,month,quarter,year_quarter,has_rating,rating_band,price_band,is_out_of_stock,is_dead_inventory
FB000615,Accessories,Banana Republic,Winter,One Size,Pink,66.0,0.0,66.0,2025-08-06,19,2.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000616,Bottoms,Banana Republic,Summer,M,White,38.85,0.0,38.85,2025-08-06,10,3.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Budget,False,False
FB000617,Accessories,Zara,Summer,One Size,Beige,61.29,0.0,61.29,2025-08-06,15,4.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000618,Bottoms,H&M,Spring,XS,Beige,90.66,0.0,90.66,2025-03-20,49,2.4,True,Color Mismatch,0.0,False,2025-03,Q1,2025-Q1,True,Fair,Mid-Range,False,False
FB000619,Dresses,Mango,Fall,XL,Green,119.96,0.0,119.96,2025-08-06,5,5.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB000620,Shoes,Forever21,Fall,XXL,Red,130.21,0.0,130.21,2025-08-06,50,4.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB000621,Tops,Banana Republic,Winter,XS,Red,49.68,0.0,49.68,2025-08-06,15,2.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Budget,False,False
FB000622,Accessories,Zara,Spring,One Size,Purple,46.58,0.0,46.58,2024-09-25,42,1.7,False,,0.0,False,2024-09,Q3,2024-Q3,True,Poor,Budget,False,False
FB000623,Accessories,Mango,Summer,One Size,Brown,69.88,0.0,69.88,2025-08-06,8,2.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000624,Accessories,Forever21,Fall,One Size,Green,32.15,0.0,32.15,2025-08-06,17,1.9,True,Quality Issue,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Budget,False,False
FB000625,Bottoms,Forever21,Summer,S,Black,36.34,0.0,36.34,2025-08-06,6,4.5,True,Damaged,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB000626,Bottoms,Mango,Fall,M,Beige,93.01,0.0,93.01,2025-08-06,34,1.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000627,Tops,Gap,Winter,S,Brown,75.0,0.0,75.0,2025-08-06,19,1.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000628,Outerwear,Zara,Fall,M,Blue,81.63,12.4,71.51,2025-08-06,3,,False,,10.12,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000629,Bottoms,Uniqlo,Spring,XL,Gray,109.81,0.0,109.81,2025-07-24,17,1.9,False,,0.0,False,2025-07,Q3,2025-Q3,True,Poor,Premium,False,False
FB000630,Bottoms,Ann Taylor,Fall,Unknown,Black,47.7,0.0,47.7,2025-08-06,14,2.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Budget,False,False
FB000631,Tops,Banana Republic,Winter,S,Red,96.08,0.0,96.08,2025-08-06,7,2.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000632,Tops,H&M,Winter,XS,Brown,28.0,2.6,27.27,2025-08-06,2,,False,,0.73,True,2025-08,Q3,2025-Q3,False,,Budget,False,False
FB000633,Bottoms,Zara,Winter,S,Brown,52.43,6.4,49.07,2025-08-06,42,2.6,False,,3.36,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000634,Accessories,Gap,Summer,One Size,Pink,67.95,18.3,55.52,2025-08-06,37,,False,,12.43,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000635,Dresses,Ann Taylor,Fall,Unknown,Red,131.92,0.0,131.92,2025-08-06,10,2.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB000636,Outerwear,Ann Taylor,Spring,XS,White,205.77,0.0,205.77,2025-01-31,38,1.0,False,,0.0,False,2025-01,Q1,2025-Q1,True,Poor,Luxury,False,False
FB000637,Tops,Uniqlo,Winter,XL,White,97.88,11.3,86.82,2025-08-06,27,1.3,False,,11.06,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000638,Shoes,Zara,Summer,L,Gray,109.55,0.0,109.55,2025-08-06,32,1.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000639,Bottoms,Zara,Fall,L,Gray,52.94,10.6,47.33,2025-08-06,50,2.7,False,,5.61,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000640,Bottoms,Banana Republic,Winter,XS,Pink,70.83,18.0,58.08,2025-08-06,21,2.9,False,,12.75,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000641,Dresses,Mango,Fall,L,Navy,53.17,0.0,53.17,2025-08-06,14,4.5,True,Changed Mind,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000642,Bottoms,Banana Republic,Summer,XS,Beige,119.56,46.2,64.32,2025-08-06,14,,False,,55.24,True,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000643,Dresses,Mango,Winter,S,Blue,144.43,0.0,144.43,2025-08-06,41,3.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB000644,Outerwear,Mango,Spring,S,Purple,172.93,0.0,172.93,2025-04-12,43,4.7,True,Quality Issue,0.0,False,2025-04,Q2,2025-Q2,True,Excellent,Luxury,False,False
FB000645,Outerwear,Gap,Winter,XL,Beige,191.95,40.4,114.4,2025-08-06,21,2.9,False,,77.55,True,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB000646,Dresses,H&M,Winter,M,Black,128.56,0.0,128.56,2025-08-06,45,2.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB000647,Dresses,H&M,Summer,L,White,123.08,53.0,57.85,2025-08-06,38,2.5,False,,65.23,True,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB000648,Outerwear,Ann Taylor,Spring,S,Purple,119.78,0.0,119.78,2025-04-04,22,1.5,True,Color Mismatch,0.0,False,2025-04,Q2,2025-Q2,True,Poor,Premium,False,False
FB000649,Bottoms,Banana Republic,Summer,XS,White,110.6,0.0,110.6,2025-08-06,19,,True,Color Mismatch,0.0,False,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000650,Tops,Zara,Spring,S,Purple,58.16,0.0,58.16,2025-07-02,29,4.1,False,,0.0,False,2025-07,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000651,Outerwear,Mango,Fall,S,Green,208.82,0.0,208.82,2025-08-06,45,1.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Luxury,False,False
FB000652,Shoes,Ann Taylor,Winter,M,Black,192.74,0.0,192.74,2025-08-06,43,4.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Luxury,False,False
FB000653,Accessories,Gap,Fall,One Size,Red,71.82,18.4,58.61,2025-08-06,50,1.9,False,,13.21,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000654,Shoes,Zara,Summer,XS,Red,145.4,0.0,145.4,2025-08-06,14,2.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000655,Bottoms,Mango,Summer,XXL,Brown,51.94,0.0,51.94,2025-08-06,9,3.2,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000656,Accessories,Ann Taylor,Spring,One Size,Black,77.48,0.0,77.48,2024-10-07,49,3.3,True,Quality Issue,0.0,False,2024-10,Q4,2024-Q4,True,Good,Mid-Range,False,False
FB000657,Dresses,Mango,Summer,L,Black,59.66,45.2,32.69,2025-08-06,14,2.6,False,,26.97,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000658,Bottoms,Uniqlo,Summer,S,Red,102.07,0.0,102.07,2025-08-06,26,,True,Color Mismatch,0.0,False,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000659,Accessories,Banana Republic,Spring,One Size,Gray,48.57,0.0,48.57,2024-12-06,12,4.7,False,,0.0,False,2024-12,Q4,2024-Q4,True,Excellent,Budget,False,False
FB000660,Shoes,Gap,Summer,M,Navy,121.55,0.0,121.55,2025-08-06,16,,True,Damaged,0.0,False,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000661,Accessories,Ann Taylor,Winter,One Size,Navy,59.22,44.8,32.69,2025-08-06,21,2.0,False,,26.53,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,True
FB000662,Tops,Ann Taylor,Spring,XS,Beige,58.5,2.1,57.27,2025-05-23,24,3.9,False,,1.23,True,2025-05,Q2,2025-Q2,True,Good,Mid-Range,False,False
FB000663,Accessories,Forever21,Fall,One Size,Green,73.85,0.0,73.85,2025-08-06,46,2.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000664,Bottoms,H&M,Summer,XXL,Red,114.32,36.5,72.59,2025-08-06,41,4.1,False,,41.73,True,2025-08,Q3,2025-Q3,True,Excellent,Premium,False,False
FB000665,Bottoms,Forever21,Summer,XS,Gray,91.4,11.0,81.35,2025-08-06,18,1.6,False,,10.05,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000666,Accessories,Forever21,Winter,One Size,Navy,69.77,0.0,69.77,2025-08-06,30,,True,Color Mismatch,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000667,Tops,H&M,Summer,L,Black,72.95,0.0,72.95,2025-08-06,27,4.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000668,Bottoms,Ann Taylor,Summer,XL,Beige,63.99,42.2,36.99,2025-08-06,35,3.2,False,,27.0,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000669,Dresses,Banana Republic,Summer,XL,Blue,74.84,51.9,36.0,2025-08-06,35,2.5,False,,38.84,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000670,Outerwear,H&M,Spring,XS,Black,158.84,0.0,158.84,2025-04-16,30,4.6,False,,0.0,False,2025-04,Q2,2025-Q2,True,Excellent,Luxury,False,False
FB000671,Shoes,Mango,Spring,M,Brown,96.36,58.6,39.89,2025-02-10,16,3.9,False,,56.47,True,2025-02,Q1,2025-Q1,True,Good,Mid-Range,False,False
FB000672,Bottoms,H&M,Spring,XS,Purple,51.06,13.9,43.96,2024-08-16,16,1.3,False,,7.1,True,2024-08,Q3,2024-Q3,True,Poor,Mid-Range,False,False
FB000673,Bottoms,Banana Republic,Summer,L,Navy,49.75,26.4,36.62,2025-08-06,24,3.8,False,,13.13,True,2025-08,Q3,2025-Q3,True,Good,Budget,False,False
FB000674,Dresses,Mango,Spring,XS,Pink,148.98,0.0,148.98,2024-10-26,11,2.2,True,Wrong Item,0.0,False,2024-10,Q4,2024-Q4,True,Fair,Premium,False,False
FB000675,Accessories,Gap,Winter,One Size,Gray,72.24,0.0,72.24,2025-08-06,35,4.1,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000676,Tops,Mango,Winter,XS,Blue,94.92,0.0,94.92,2025-08-06,5,3.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000677,Outerwear,Banana Republic,Fall,XXL,Brown,91.08,0.0,91.08,2025-08-06,47,4.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000678,Accessories,Banana Republic,Fall,One Size,Brown,49.72,58.3,20.73,2025-08-06,4,1.6,False,,28.99,True,2025-08,Q3,2025-Q3,True,Poor,Budget,False,True
FB000679,Accessories,Gap,Winter,One Size,Purple,23.09,7.1,21.45,2025-08-06,11,1.2,False,,1.64,True,2025-08,Q3,2025-Q3,True,Poor,Budget,False,False
FB000680,Accessories,Zara,Spring,One Size,Red,49.95,0.0,49.95,2024-09-17,29,4.3,False,,0.0,False,2024-09,Q3,2024-Q3,True,Excellent,Budget,False,False
FB000681,Accessories,Forever21,Winter,One Size,Green,25.7,0.0,25.7,2025-08-06,38,3.2,True,Quality Issue,0.0,False,2025-08,Q3,2025-Q3,True,Good,Budget,False,False
FB000682,Shoes,Mango,Summer,XS,Green,175.22,0.0,175.22,2025-08-06,8,4.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Luxury,False,False
FB000683,Bottoms,Ann Taylor,Summer,XS,Gray,37.57,0.0,37.57,2025-08-06,18,1.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Budget,False,False
FB000684,Outerwear,Zara,Spring,M,Green,245.87,0.0,245.87,2025-06-24,27,2.6,False,,0.0,False,2025-06,Q2,2025-Q2,True,Fair,Luxury,False,False
FB000685,Bottoms,Banana Republic,Winter,XS,Red,116.92,0.0,116.92,2025-08-06,13,3.2,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB000686,Dresses,Ann Taylor,Winter,L,Pink,103.11,0.0,103.11,2025-08-06,17,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000687,Outerwear,Uniqlo,Fall,M,Purple,238.89,0.5,237.7,2025-08-06,28,2.7,False,,1.19,True,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB000688,Shoes,Uniqlo,Summer,XS,Pink,86.81,12.6,75.87,2025-08-06,6,1.7,False,,10.94,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000689,Bottoms,Mango,Summer,XS,Blue,58.8,11.8,51.86,2025-08-06,8,,False,,6.94,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000690,Bottoms,Ann Taylor,Spring,XL,Beige,41.65,52.0,19.99,2025-05-16,20,1.2,False,,21.66,True,2025-05,Q2,2025-Q2,True,Poor,Budget,False,True
FB000691,Tops,H&M,Spring,XL,Black,61.67,46.4,33.06,2025-07-15,50,2.7,False,,28.61,True,2025-07,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000692,Bottoms,H&M,Fall,XS,Black,40.39,0.0,40.39,2025-08-06,16,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Budget,False,False
FB000693,Tops,Ann Taylor,Fall,XXL,Purple,95.13,45.4,51.94,2025-08-06,46,2.5,False,,43.19,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000694,Bottoms,Zara,Fall,S,Green,115.14,0.0,115.14,2025-08-06,43,2.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB000695,Tops,H&M,Summer,Unknown,Beige,59.58,0.0,59.58,2025-08-06,27,3.3,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000696,Shoes,Uniqlo,Spring,M,Purple,169.89,0.0,169.89,2025-07-14,12,1.2,False,,0.0,False,2025-07,Q3,2025-Q3,True,Poor,Luxury,False,False
FB000697,Shoes,Mango,Winter,S,Black,117.38,22.5,90.97,2025-08-06,42,2.8,True,Color Mismatch,26.41,True,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB000698,Tops,Mango,Winter,S,Pink,118.95,0.0,118.95,2025-08-06,18,1.9,True,Quality Issue,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000699,Accessories,Uniqlo,Fall,One Size,Red,39.3,0.0,39.3,2025-08-06,39,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Budget,False,False
FB000700,Tops,H&M,Winter,L,Beige,74.3,0.0,74.3,2025-08-06,31,3.8,True,Wrong Item,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000701,Bottoms,H&M,Spring,XS,Brown,62.97,0.0,62.97,2025-05-26,5,3.5,False,,0.0,False,2025-05,Q2,2025-Q2,True,Good,Mid-Range,False,False
FB000702,Accessories,H&M,Summer,One Size,Gray,73.6,0.0,73.6,2025-08-06,1,1.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000703,Accessories,Mango,Spring,One Size,Black,77.85,34.9,50.68,2025-08-05,11,,False,,27.17,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000704,Tops,Forever21,Summer,Unknown,Red,94.31,0.0,94.31,2025-08-06,20,3.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000705,Bottoms,Ann Taylor,Spring,Unknown,Navy,60.36,0.0,60.36,2024-09-01,35,3.3,False,,0.0,False,2024-09,Q3,2024-Q3,True,Good,Mid-Range,False,False
FB000706,Bottoms,Mango,Summer,XXL,Brown,94.85,0.0,94.85,2025-08-06,28,1.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000707,Accessories,Uniqlo,Winter,One Size,Blue,30.52,7.9,28.11,2025-08-06,43,4.7,False,,2.41,True,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB000708,Dresses,Mango,Summer,XS,Navy,97.06,0.0,97.06,2025-08-06,24,3.9,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000709,Bottoms,Forever21,Summer,M,Purple,57.85,35.4,37.37,2025-08-06,17,,False,,20.48,True,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000710,Tops,Zara,Fall,M,White,51.35,19.7,41.23,2025-08-06,39,1.3,False,,10.12,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000711,Accessories,Ann Taylor,Spring,One Size,Black,61.34,45.4,33.49,2025-02-03,46,,False,,27.85,True,2025-02,Q1,2025-Q1,False,,Mid-Range,False,False
FB000712,Outerwear,Banana Republic,Summer,L,Purple,189.28,0.0,189.28,2025-08-06,41,2.7,True,Wrong Item,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB000713,Tops,Banana Republic,Summer,XXL,Purple,86.67,35.8,55.64,2025-08-06,2,4.9,False,,31.03,True,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000714,Bottoms,Ann Taylor,Spring,S,Navy,102.84,0.0,102.84,2024-09-10,27,1.8,False,,0.0,False,2024-09,Q3,2024-Q3,True,Poor,Premium,False,False
FB000715,Outerwear,Zara,Fall,XXL,Green,225.21,0.0,225.21,2025-08-06,27,3.1,True,Changed Mind,0.0,False,2025-08,Q3,2025-Q3,True,Good,Luxury,False,False
FB000716,Dresses,Uniqlo,Winter,XL,Gray,48.91,27.8,35.31,2025-08-06,0,4.1,False,,13.6,True,2025-08,Q3,2025-Q3,True,Excellent,Budget,True,False
FB000717,Outerwear,Forever21,Fall,L,Pink,145.93,0.0,145.93,2025-08-06,19,1.5,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000718,Outerwear,Banana Republic,Winter,Unknown,Green,225.92,43.7,127.19,2025-08-06,30,3.2,False,,98.73,True,2025-08,Q3,2025-Q3,True,Good,Luxury,False,False
FB000719,Outerwear,Uniqlo,Summer,XL,Green,202.18,39.7,121.91,2025-08-06,20,4.1,False,,80.27,True,2025-08,Q3,2025-Q3,True,Excellent,Luxury,False,False
FB000720,Tops,Uniqlo,Fall,XL,Blue,51.85,0.0,51.85,2025-08-06,28,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000721,Tops,Uniqlo,Summer,L,Gray,75.34,0.0,75.34,2025-08-06,21,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000722,Shoes,Gap,Spring,S,Pink,92.09,54.9,41.53,2025-01-19,44,2.2,False,,50.56,True,2025-01,Q1,2025-Q1,True,Fair,Mid-Range,False,True
FB000723,Accessories,Zara,Fall,One Size,Blue,56.39,0.0,56.39,2025-08-06,49,4.2,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000724,Tops,Mango,Fall,L,Pink,108.75,0.0,108.75,2025-08-06,38,3.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB000725,Dresses,Uniqlo,Spring,S,Red,156.85,0.0,156.85,2025-04-01,48,3.4,False,,0.0,False,2025-04,Q2,2025-Q2,True,Good,Luxury,False,False
FB000726,Outerwear,Uniqlo,Spring,XS,Brown,168.13,0.0,168.13,2025-04-18,42,2.5,False,,0.0,False,2025-04,Q2,2025-Q2,True,Fair,Luxury,False,False
FB000727,Shoes,Forever21,Summer,S,Green,145.79,57.0,62.69,2025-08-06,46,,False,,83.1,True,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000728,Bottoms,Gap,Winter,S,White,54.14,0.0,54.14,2025-08-06,32,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000729,Accessories,Zara,Fall,One Size,Navy,45.64,0.0,45.64,2025-08-06,36,3.6,True,Size Issue,0.0,False,2025-08,Q3,2025-Q3,True,Good,Budget,False,False
FB000730,Bottoms,Mango,Fall,S,Red,46.76,0.0,46.76,2025-08-06,38,2.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Budget,False,False
FB000731,Dresses,Banana Republic,Winter,Unknown,Gray,75.23,0.0,75.23,2025-08-06,42,1.7,True,Quality Issue,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000732,Dresses,Mango,Summer,XL,White,70.38,0.0,70.38,2025-08-06,37,2.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000733,Bottoms,H&M,Summer,M,Pink,76.04,0.0,76.04,2025-08-06,13,4.4,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000734,Shoes,Uniqlo,Summer,XS,Black,110.82,15.7,93.42,2025-08-06,43,,True,Size Issue,17.4,True,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000735,Accessories,Forever21,Fall,One Size,Navy,47.47,0.0,47.47,2025-08-06,42,4.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB000736,Accessories,Gap,Spring,One Size,Red,79.94,0.0,79.94,2025-07-31,26,3.8,False,,0.0,False,2025-07,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000737,Bottoms,Banana Republic,Fall,XXL,Navy,74.67,0.0,74.67,2025-08-06,15,4.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000738,Dresses,Forever21,Fall,XXL,Brown,63.79,35.5,41.14,2025-08-06,15,3.1,True,Quality Issue,22.65,True,2025-08,Q3,2025-Q3,True,Good,Mid-Range,False,False
FB000739,Bottoms,Ann Taylor,Fall,XXL,Brown,49.6,0.0,49.6,2025-08-06,32,4.7,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB000740,Tops,Zara,Spring,XL,Red,57.91,0.0,57.91,2025-03-13,33,3.9,False,,0.0,False,2025-03,Q1,2025-Q1,True,Good,Mid-Range,False,False
FB000741,Dresses,Uniqlo,Summer,XL,Pink,135.99,0.0,135.99,2025-08-06,34,3.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Premium,False,False
FB000742,Dresses,Mango,Winter,S,Purple,53.49,21.8,41.83,2025-08-06,41,2.1,False,,11.66,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000743,Tops,Forever21,Summer,S,Pink,113.29,34.0,74.77,2025-08-06,10,,False,,38.52,True,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000744,Tops,H&M,Winter,L,White,110.87,6.0,104.22,2025-08-06,15,,False,,6.65,True,2025-08,Q3,2025-Q3,False,,Premium,False,False
FB000745,Tops,Ann Taylor,Fall,Unknown,Navy,94.3,0.0,94.3,2025-08-06,16,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000746,Accessories,Forever21,Spring,One Size,Red,37.94,0.0,37.94,2024-10-08,9,4.6,False,,0.0,False,2024-10,Q4,2024-Q4,True,Excellent,Budget,False,False
FB000747,Outerwear,Ann Taylor,Winter,XXL,Gray,200.24,23.0,154.18,2025-08-06,38,,False,,46.06,True,2025-08,Q3,2025-Q3,False,,Luxury,False,False
FB000748,Accessories,Forever21,Winter,One Size,Purple,43.45,0.0,43.45,2025-08-06,50,4.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Budget,False,False
FB000749,Bottoms,Forever21,Summer,L,Red,76.92,9.6,69.54,2025-08-06,20,2.0,False,,7.38,True,2025-08,Q3,2025-Q3,True,Poor,Mid-Range,False,False
FB000750,Accessories,Forever21,Fall,One Size,White,21.09,0.0,21.09,2025-08-06,33,4.1,True,Size Issue,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Budget,False,False
FB000751,Dresses,Banana Republic,Winter,XL,Green,55.47,0.0,55.47,2025-08-06,18,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000752,Outerwear,H&M,Spring,XXL,White,122.53,0.0,122.53,2024-09-21,25,,False,,0.0,False,2024-09,Q3,2024-Q3,False,,Premium,False,False
FB000753,Accessories,Uniqlo,Summer,One Size,Beige,61.13,0.0,61.13,2025-08-06,34,2.6,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000754,Outerwear,Uniqlo,Spring,XS,Brown,127.59,0.0,127.59,2025-05-08,1,4.9,False,,0.0,False,2025-05,Q2,2025-Q2,True,Excellent,Premium,False,False
FB000755,Accessories,Ann Taylor,Summer,One Size,Navy,73.04,0.0,73.04,2025-08-06,44,4.2,False,,0.0,False,2025-08,Q3,2025-Q3,True,Excellent,Mid-Range,False,False
FB000756,Outerwear,Uniqlo,Winter,XL,Beige,129.46,0.0,129.46,2025-08-06,32,4.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Good,Premium,False,False
FB000757,Accessories,Banana Republic,Winter,One Size,White,51.3,0.0,51.3,2025-08-06,33,,False,,0.0,False,2025-08,Q3,2025-Q3,False,,Mid-Range,False,False
FB000758,Dresses,H&M,Spring,L,Gray,173.0,0.0,173.0,2025-04-12,13,3.9,False,,0.0,False,2025-04,Q2,2025-Q2,True,Good,Luxury,False,False
FB000759,Accessories,Uniqlo,Summer,One Size,Green,70.72,0.0,70.72,2025-08-06,18,2.8,False,,0.0,False,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000760,Dresses,Forever21,Summer,S,Black,126.37,0.0,126.37,2025-08-06,42,2.0,False,,0.0,False,2025-08,Q3,2025-Q3,True,Poor,Premium,False,False
FB000761,Bottoms,Zara,Winter,XXL,Blue,84.19,9.6,76.11,2025-08-06,45,2.1,False,,8.08,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,False
FB000762,Accessories,Forever21,Summer,One Size,Pink,59.39,44.6,32.9,2025-08-06,41,2.3,True,Color Mismatch,26.49,True,2025-08,Q3,2025-Q3,True,Fair,Mid-Range,False,True
FB000763,Outerwear,Mango,Fall,M,Green,195.38,0.3,194.79,2025-08-06,30,2.9,False,,0.59,True,2025-08,Q3,2025-Q3,True,Fair,Luxury,False,False
FB000764,Dresses,Gap,Spring,S,White,107.64,7.5,99.57,2024-09-10,21,4.6,False,,8.07,True,2024-09,Q3,2024-Q3,True,Excellent,Premium,False,False
FB000765,Shoes,H&M,Spring,L,Blue,63.12,0.0,63.12,2024-11-08,35,2.9,False,,0.0,False,2024-11,Q4,2024-Q4,True,Fair,Mid-Range,False,False
